IPR	description	ERR977403	ERR977404	ERR977405	ERR977406	ERR977407	ERR977408	ERR977409	ERR977410	ERR977411	ERR977412	ERR977413	ERR977414	ERR977415	ERR977416	ERR977417	ERR977418	ERR977419	ERR977420	ERR977421	ERR977422	ERR977423	ERR977424	ERR977425
IPR023359	Dihydroorotate dehydrogenase A, chain A, domain 2	436	337	550	286	0	2	5	2	7	2	6	22	23	7	357	335	312	135	170	133	25	33	37
IPR023360	Putative xylanase-like C-terminal	0	0	0	0	13	9	44	21	43	43	50	31	38	20	70	51	57	146	139	163	69	89	130
IPR023361	Protein of unknown function DUF1285, beta-roll domain	12	17	23	0	16	13	72	8	76	52	55	107	91	91	164	161	132	535	484	511	84	76	252
IPR023362	PH-BEACH domain	0	0	0	0	0	0	1	2	2	0	1	1	1	1	5	4	4	11	9	13	1	5	13
IPR023364	Trans-sialidase, domain 3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2
IPR023365	Sortase domain	17	13	42	19	104	147	639	383	578	554	505	566	531	501	683	666	648	375	343	343	450	1019	1439
IPR023366	ATP synthase subunit alpha-like domain	2705	2289	4210	2380	360	467	2032	761	1479	1479	1458	1893	1833	1879	5776	5905	5788	8401	8454	8361	2445	4029	7394
IPR023367	Peptidase M42, domain 2	14	22	29	0	102	102	509	185	543	492	501	798	827	853	369	375	347	736	789	714	737	1772	1619
IPR023368	Uncharacterised protein family UPF0066, conserved site	4	10	10	0	6	6	28	9	22	23	19	35	38	23	14	22	15	149	129	151	37	35	104
IPR023370	TsaA-like domain	8	23	26	0	44	42	198	71	208	208	186	243	244	239	294	329	309	760	731	800	280	451	859
IPR023372	Restriction endonuclease, type II, EcoRII, N-terminal	0	0	0	0	3	2	7	7	9	9	7	5	2	6	29	23	20	19	36	23	4	9	30
IPR023373	YmcC-like domain	1	0	0	0	0	2	7	2	5	2	5	11	8	6	4	2	0	310	298	300	6	13	94
IPR023374	AttH-like domain	2762	2629	4543	2494	166	192	795	245	507	469	441	1264	1260	1238	3517	3612	3446	4759	4794	4818	1108	2554	2534
IPR023375	Acetoacetate decarboxylase beta barrel domain	0	0	0	0	78	106	605	107	87	90	101	177	173	178	193	211	210	414	356	385	184	326	555
IPR023376	YqcC-like domain	0	0	0	0	2	2	11	4	10	10	8	5	5	3	3	2	0	259	249	244	12	11	109
IPR023378	YheA/YmcA-like domain	0	0	0	0	15	14	50	29	22	11	15	23	20	23	36	31	27	12	14	13	17	22	38
IPR023379	ADP-ribosylation factor-like 2-binding protein, domain	0	0	0	0	0	0	0	2	1	0	0	1	0	0	1	0	0	31	31	18	2	4	26
IPR023380	Disulphide bond formation protein DsbB-like domain	273	349	684	469	93	98	471	155	271	250	242	372	345	381	735	662	617	2722	2664	2729	372	603	1450
IPR023381	YP001051499.1-like domain	0	0	0	0	2	1	4	5	3	3	5	15	9	16	4	4	5	40	49	45	1	4	103
IPR023382	Adenine nucleotide alpha hydrolase-like domains	591	529	1008	526	126	121	549	225	349	388	404	457	449	430	1173	1164	1165	2078	2063	2003	503	966	2050
IPR023384	Bacteriocin, class IIa, conserved site	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
IPR023385	YopX-like domain, beta barrel type	0	0	0	0	13	14	51	477	23	17	19	27	21	14	27	27	25	56	44	58	36	153	470
IPR023386	Lysine-tRNA ligase, insertion domain	0	0	0	0	1	2	8	13	5	5	6	12	13	8	17	30	20	14	26	32	10	28	87
IPR023387	DUF1653-like domain	0	0	0	0	10	8	43	80	67	54	57	79	89	82	774	822	822	967	974	952	109	193	885
IPR023388	Bacteriocin class IIa domain	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	1	1	0	1	2	1	1
IPR023389	DOPA-like domain	0	0	0	0	4	9	27	6	36	27	34	51	37	39	65	52	56	391	390	408	39	43	168
IPR023390	Bacteriophage M13, G8P, capsid domain	0	0	0	0	1	0	1	1	4	7	9	4	12	9	11	15	14	28	39	43	11	21	34
IPR023391	Protein translocase SecE domain	0	0	0	0	0	0	1	7	5	3	1	1	0	3	5	1	6	21	10	14	1	7	21
IPR023392	Mitochondrial outer membrane translocase complex, subunit Tom20 domain	0	0	0	0	2	0	6	4	8	2	7	8	5	9	7	2	4	2	6	9	9	24	29
IPR023393	START-like domain	1599	1985	3352	1828	1295	1539	7164	2047	3669	3544	3373	5395	5206	5229	6365	5969	6033	13246	13447	12884	4016	6933	10116
IPR023394	Sec7 domain, alpha orthogonal bundle	0	0	0	0	1	0	1	4	6	3	7	5	5	5	15	10	11	24	26	27	5	23	59
IPR023395	Mitochondrial carrier domain	0	0	0	0	12	2	20	62	33	38	28	23	13	27	102	114	122	378	380	329	43	286	819
IPR023397	S-adenosyl-L-methionine-dependent methyltransferase, MraW, recognition domain	1029	868	1624	824	183	225	1008	380	704	714	710	971	943	881	2325	2260	2271	3406	3255	3235	1223	2175	3827
IPR023398	Translation Initiation factor eIF- 4e-like	0	0	0	0	1	1	6	10	8	4	12	11	23	16	26	17	13	65	63	55	15	30	95
IPR023399	Baseplate-like protein, two-layer sandwich domain	2	1	2	2	2	4	11	0	4	2	2	3	2	1	23	23	21	106	132	102	0	6	91
IPR023400	DNA recombination and repair protein RecA, C-terminal	702	558	1109	591	125	152	699	323	547	557	537	860	848	811	1390	1461	1362	2100	2212	2100	907	1679	2822
IPR023401	Ornithine cyclodeaminase, N-terminal	26	28	51	0	75	97	464	142	513	496	490	770	808	783	622	620	585	2053	2031	2086	558	1082	1276
IPR023402	Uncharacterised protein MG237, central domain	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR023403	Uncharacterised domain MG237, N-terminal	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0
IPR023404	Radical SAM, alpha/beta horseshoe	11098	9606	17372	8988	1683	1998	8756	2693	5676	5464	5460	7701	7399	7132	19143	18953	18554	24015	23776	23286	5925	10919	14795
IPR023406	DNA topoisomerase, type IA, active site	429	385	684	412	82	76	405	215	221	183	177	225	257	246	497	543	468	941	887	891	267	405	857
IPR023407	Ribosomal protein S27e, zinc-binding domain	0	0	2	0	0	0	1	1	4	4	3	3	6	7	45	39	37	34	36	38	4	8	42
IPR023409	14-3-3 protein, conserved site	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	2	4	1	5	1	5	6
IPR023410	14-3-3 domain	0	0	0	0	0	1	4	2	4	3	4	3	1	1	13	23	19	9	6	18	4	20	98
IPR023411	Ribonuclease A, active site	1	1	0	1	0	0	0	1	1	0	0	0	1	1	6	3	3	6	6	6	1	2	2
IPR023412	Ribonuclease A-domain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
IPR023413	Green fluorescent protein-like	0	0	0	0	9	8	20	11	23	27	18	6	5	9	24	27	21	17	20	23	18	48	24
IPR023415	Low-density lipoprotein (LDL) receptor class A, conserved site	0	0	0	0	2	1	9	13	6	3	3	1	0	0	3	3	7	3	8	8	0	1	3
IPR023416	Transthyretin/hydroxyisourate hydrolase, superfamily	12	18	24	2	31	44	205	61	213	220	195	321	316	293	377	354	356	1561	1574	1528	148	188	536
IPR023418	Transthyretin, thyroxine binding site	0	0	0	0	10	14	73	25	54	51	51	79	92	72	89	66	74	341	359	352	37	48	115
IPR023419	Transthyretin, conserved site	5	11	16	0	7	6	39	9	15	18	18	40	31	23	50	50	47	293	318	290	18	25	63
IPR023420	Tyrosine-protein kinase SYK/ZAP-70, inter-SH2 domain	0	0	0	0	0	0	1	0	2	0	1	0	0	0	1	0	0	5	2	3	3	2	3
IPR023421	Axin interactor, dorsalization-associated protein, N-terminal	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	7	5	3	0	1	1
IPR023425	Galactose-1-phosphate uridyl transferase, class II, conserved site	0	0	0	0	0	2	3	1	0	0	0	3	1	0	0	0	0	0	0	0	3	3	7
IPR023430	Peptidase HybD-like domain	819	722	1129	522	136	140	691	168	178	188	214	486	476	471	443	457	434	675	670	612	358	682	824
IPR023439	Malonate decarboxylase/citrate lyase acyl carrier protein	0	0	0	0	2	3	8	3	18	18	20	12	14	15	2	7	7	299	328	292	6	13	65
IPR023441	Ribosomal protein L24e domain	4	5	4	0	5	4	12	7	2	7	7	18	23	11	52	49	46	34	21	30	19	33	62
IPR023442	Ribosomal protein L24e, conserved site	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	1	0	0	0
IPR023447	Formylmethanofuran: tetrahydromethanopterin formyltransferase Ftr, ferredoxin-like domain	441	647	1130	840	17	18	84	44	125	112	132	381	408	363	252	284	256	347	379	348	215	323	444
IPR023451	Thymidylate synthase/dCMP hydroxymethylase domain	407	564	1131	785	239	263	1150	811	1225	1225	1254	1640	1603	1591	2383	2514	2380	6459	6537	6536	2185	3953	8982
IPR023453	Methionine repressor MetJ domain	0	0	0	0	0	0	0	0	4	4	1	1	0	3	3	12	5	19	17	23	3	3	59
IPR023465	Riboflavin kinase domain	914	905	1498	879	212	238	1034	368	751	749	729	1010	1024	990	2165	2151	2107	3144	3181	3119	1279	2176	3373
IPR023467	Tetrahydromethanopterin S-methyltransferase, subunit H/Methyltransferase Mtx, subunit H	0	0	0	0	1	0	2	1	8	10	2	9	13	7	4	5	8	14	14	9	10	18	24
IPR023471	Cytochrome c oxidase assembly protein CtaG/Cox11, domain	239	330	565	437	35	43	182	61	251	277	261	283	316	352	586	540	581	2001	2028	2023	290	310	979
IPR023473	AMMECR1	4	7	7	8	2	0	9	3	0	0	1	0	0	0	7	2	5	2	3	0	0	0	0
IPR023476	Peptidyl-tRNA hydrolase II domain	0	0	0	0	7	12	53	59	40	28	32	45	36	45	158	152	160	179	167	174	54	112	405
IPR023485	Phosphotyrosine protein phosphatase I superfamily	1611	1353	2550	1501	307	302	1461	419	568	517	523	1021	964	1007	2067	1974	1904	3192	3088	2983	516	1165	1513
IPR023486	Transcription factor TFIIB, conserved site	0	0	0	0	1	2	0	4	0	3	1	3	1	1	280	306	247	65	70	57	2	5	25
IPR023509	D-Tyr tRNAtyr deacylase-like domain	1323	1099	1865	1022	153	178	853	250	754	716	734	951	942	887	1909	1790	1733	2638	2672	2581	1238	2138	3170
IPR023549	Subtilisin inhibitor	0	0	0	0	0	0	5	3	3	0	3	4	9	3	1	3	1	4	6	7	5	14	39
IPR023558	Tryptophan RNA-binding attenuator protein domain	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	2	0	0	0	2	0	0	2
IPR023559	Flagellar transcriptional activator FlhD	145	213	390	238	12	13	46	13	68	70	56	60	53	56	115	136	130	986	952	978	95	70	194
IPR023562	Clp protease proteolytic subunit /Translocation-enhancing protein TepA	1915	1637	3016	1547	412	455	2116	1205	1606	1569	1532	2605	2508	2470	4774	4874	4809	6670	6674	6493	3444	6394	10914
IPR023563	Ribosomal protein L13, conserved site	0	0	0	1	47	53	202	64	70	58	62	115	108	107	103	144	110	252	232	257	66	150	209
IPR023572	Archease domain	1139	1069	1842	1045	30	37	167	59	50	48	35	211	196	179	934	871	825	702	685	688	87	253	213
IPR023573	Ribosomal protein 50S-L18Ae/60S-L20/60S-L18A	0	0	0	0	2	0	0	0	3	1	0	0	4	1	2	0	1	7	3	5	2	16	39
IPR023574	Ribosomal protein L4 domain	1169	981	1818	1039	226	242	1144	557	1025	1053	1018	1441	1330	1313	3059	2945	2946	4646	4552	4401	1260	1996	4173
IPR023575	Ribosomal protein S19, superfamily	666	593	1131	542	149	148	667	306	559	577	550	840	828	885	1844	1884	1796	2724	2859	2773	1083	2057	3949
IPR023576	UbiE/COQ5 methyltransferase, conserved site	988	765	1471	787	98	125	533	125	355	340	380	446	452	419	788	786	774	1851	1760	1630	332	538	924
IPR023577	CYTH domain	859	938	1677	1000	175	152	919	382	360	363	319	594	569	595	1047	1076	1042	2282	2291	2303	466	744	1523
IPR023584	Ribosome recycling factor domain	1457	1162	2210	1165	224	233	1151	509	1052	976	983	1499	1387	1421	3187	3155	3158	4504	4615	4602	1936	3395	5810
IPR023587	Metallothionein domain, vertebrate	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
IPR023602	Riboflavin kinase domain, CTP-dependent	0	0	0	0	5	7	33	3	2	6	5	2	0	5	91	97	71	36	26	26	14	9	25
IPR023606	CoA-transferase family III domain	3473	5042	9053	6032	2284	2806	13721	2650	7724	7657	7665	8551	8529	8423	11893	11886	11424	30979	30987	30906	11643	17497	25253
IPR023611	Ribosomal protein S23/S25, mitochondrial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
IPR023612	Peptidase M4	0	0	0	0	42	46	182	67	91	73	83	134	112	132	133	122	131	351	322	319	44	126	118
IPR023614	Porin domain	2741	2895	5547	3661	357	316	1504	507	1464	1354	1275	1539	1444	1407	4683	4570	4406	28160	27942	27897	786	974	8722
IPR023615	Cytochrome c oxidase, subunit I, copper-binding site	63	96	211	128	38	53	262	78	17	19	16	27	25	23	60	75	63	141	152	149	0	1	0
IPR023616	Cytochrome c oxidase, subunit I domain	2071	2979	5720	3726	1163	1185	5540	1807	4188	4021	4052	6223	6201	6002	9281	9160	9102	24129	24153	23851	6205	10209	18168
IPR023618	Photosystem I PsaG/PsaK domain	0	0	0	0	0	0	1	0	1	1	0	1	0	0	5	1	5	5	5	1	0	0	0
IPR023619	Peptidase A26	33	23	40	17	1	0	14	7	4	2	1	3	6	10	44	34	36	105	76	85	7	8	33
IPR023620	Small protein B	1179	1048	1937	1084	183	183	1049	432	775	855	815	1167	1139	1085	2614	2610	2491	3878	3785	3775	1498	2706	5010
IPR023621	Ribosomal protein L31e domain	0	0	1	1	0	0	1	5	7	7	6	3	1	1	60	57	55	27	33	36	3	14	71
IPR023623	Antenna complex, beta subunit, conserved site	1	5	3	0	5	1	14	2	10	7	9	0	5	5	1	0	1	12	17	22	1	1	3
IPR023626	Ribosomal protein L39e domain	0	0	0	0	0	0	0	0	0	1	1	1	1	2	20	13	19	5	6	3	2	5	12
IPR023628	Recombination protein RecR, C4-type zinc finger	439	389	728	414	80	116	472	173	167	180	172	278	272	277	671	616	623	1010	1006	955	312	589	804
IPR023631	Amidase signature domain	5809	6320	11649	7231	2098	2457	12165	3188	7887	7688	7831	10936	10666	10424	16127	15870	15823	29141	29507	29238	10375	18638	32905
IPR023632	ATPase, F1 complex, gamma subunit conserved site	354	373	587	379	65	84	363	101	148	136	139	229	218	193	445	430	431	781	780	733	197	360	482
IPR023635	Peptide deformylase	1432	1397	2616	1553	302	349	1685	748	1505	1450	1456	1868	1783	1783	4107	4053	4110	7176	7152	7025	2366	3933	8061
IPR023636	Urocanase conserved site	0	11	15	0	33	42	216	78	143	135	138	198	160	159	225	238	205	542	530	527	151	302	348
IPR023637	Urocanase	40	85	122	0	345	384	1957	595	2615	2527	2548	3242	3047	3082	3546	3495	3442	8567	8880	8523	3481	6525	9402
IPR023638	Ribosomal protein L19/L19e conserved site	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	2
IPR023646	Primosomal replication protein PriB	21	27	52	58	5	3	14	4	1	3	1	1	2	2	1	1	2	21	12	27	0	0	0
IPR023648	Copper homeostasis CutC domain	0	0	0	0	59	63	282	97	321	328	281	340	394	361	199	203	199	689	651	690	381	537	945
IPR023650	Beta-lactamase, class-A active site	0	0	1	0	7	3	37	13	33	36	33	22	30	28	29	30	25	153	131	144	8	27	63
IPR023673	Ribosomal protein L1, conserved site	418	312	627	365	80	85	364	133	196	176	170	250	241	231	516	529	515	858	878	774	179	319	501
IPR023696	Ureohydrolase domain	3633	2952	5207	2792	540	523	2480	884	2117	2155	2155	3480	3479	3395	5179	5202	5066	7059	6924	6799	2988	5846	7527
IPR023750	RbsD-like domain	0	0	1	0	36	28	145	27	106	105	111	296	343	357	81	85	69	744	777	745	147	215	386
IPR023753	FAD/NAD(P)-binding domain	51877	51537	94118	54596	11731	13187	63356	17655	38713	38017	36927	53881	52312	51741	94377	92619	91748	181558	179733	176204	43618	73608	118124
IPR023765	Solute-binding protein family 5, conserved site	87	139	202	155	17	25	108	38	70	54	60	173	168	175	137	135	127	420	424	391	63	84	160
IPR023772	DNA-binding HTH domain, TetR-type, conserved site	193	241	416	249	174	238	1050	270	303	273	260	374	351	338	492	525	506	1391	1366	1357	107	174	259
IPR023779	Chromo domain, conserved site	0	0	0	0	1	0	0	3	3	1	0	1	0	0	2	1	2	30	16	17	0	4	22
IPR023780	Chromo domain	0	0	0	0	1	1	1	12	8	7	7	6	1	1	25	12	22	59	46	40	6	28	140
IPR023795	Serpin, conserved site	0	0	1	0	23	18	148	39	80	68	78	102	88	96	148	160	172	220	240	226	121	224	350
IPR023796	Serpin domain	0	0	0	0	123	113	647	177	305	305	298	350	297	320	467	479	424	329	317	347	341	618	838
IPR023797	RNA 3'-terminal phosphate cyclase domain	356	559	972	750	48	69	293	94	200	167	160	481	443	414	419	418	437	941	873	875	404	1247	1068
IPR023798	Ribosomal protein S7 domain	1017	872	1651	967	212	216	1030	494	1017	1082	1027	1454	1480	1487	3219	3381	3339	4772	4849	4912	1852	3359	6985
IPR023800	Cucumovirus coat protein, chain A	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0
IPR023801	Histone deacetylase domain	3301	3519	6314	3413	415	496	2252	660	1791	1629	1652	2876	2766	2745	4348	4240	4279	8777	8540	8554	2435	4577	5717
IPR023802	Colicin/pyocin immunity protein domain	0	0	0	0	0	0	1	0	0	0	0	4	0	0	3	3	2	243	308	233	1	0	65
IPR023803	Ribosomal protein S16 domain	762	640	1212	668	135	162	753	343	599	580	559	789	699	758	1555	1533	1491	2467	2383	2482	988	1764	3308
IPR023804	Protein of unknown function DUF3792, transmembrane	0	0	0	0	0	1	4	2	0	1	0	0	1	1	0	0	0	1	1	1	0	3	3
IPR023806	Conserved hypothetical protein CHP03905	0	0	0	0	0	0	1	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
IPR023808	Nitrile hydratase accessory protein, putative	9	7	6	0	3	9	31	7	19	19	17	32	19	27	17	16	18	25	46	41	1	6	13
IPR023809	Thiopeptide-type bacteriocin biosynthesis domain	0	0	0	0	6	2	20	13	20	15	19	16	10	12	44	42	44	127	155	141	8	10	20
IPR023811	Conserved hypothetical protein CHP04076	0	0	0	0	3	3	29	4	9	1	3	13	7	9	2	2	3	7	7	6	1	0	1
IPR023813	Conserved hypothetical protein CHP03987	0	0	0	0	2	3	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR023821	Radical SAM, TatD-associated	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR023824	Conserved hypothetical protein CHP04073, exosortase-affiliated	0	0	0	0	1	0	5	2	1	1	2	9	9	8	95	76	69	57	63	50	0	0	0
IPR023826	Rhomboid-like serine protease, proteobacteria	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
IPR023827	Peptidase S8, subtilisin,  Asp-active site	114	168	258	150	238	267	1169	413	502	439	410	878	888	868	1120	1113	1058	1320	1268	1254	656	1514	1744
IPR023828	Peptidase S8, subtilisin, Ser-active site	469	410	831	411	304	316	1626	589	810	775	772	1508	1382	1412	1734	1631	1596	2291	2366	2322	1045	2393	2543
IPR023829	Poly-beta-1,6-N-acetyl-D-glucosamine biosynthesis protein PgaD	0	0	0	0	1	0	8	1	1	5	5	3	1	2	12	7	6	204	194	182	3	2	9
IPR023833	Signal peptide, camelysin	0	0	0	1	15	37	114	38	14	10	14	14	26	24	21	21	28	57	28	46	20	59	104
IPR023840	Type VII secretion system Rv3446c	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
IPR023842	Bacillithiol biosynthesis deacetylase, BshB1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR023845	Domain of unknown function DUF3817, transmembrane	484	375	658	334	25	26	117	54	79	100	73	125	110	97	180	185	184	348	327	280	72	155	199
IPR023846	Conserved hypothetical protein CHP04042, MSMEG0570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	9	8	0	0	0
IPR023847	Conserved hypothetical protein CHP04044, MSMEG0572	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	20	12	10	0	0	0
IPR023849	Uncharacterised domain CHP03934, TQXA	0	0	0	0	0	1	4	2	0	1	1	7	8	4	1	0	0	1	0	0	2	3	0
IPR023850	Putative mycofactocin binding protein MftB	0	0	0	0	3	9	47	3	1	1	0	5	6	3	6	6	6	13	5	12	28	59	93
IPR023860	[FeFe]-hydrogenase system regulator TM1266	0	0	0	0	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
IPR023865	Aliphatic acid kinase, short-chain, conserved site	688	586	1109	592	62	63	307	94	121	112	136	264	257	224	561	506	510	678	673	669	177	298	468
IPR023869	tRNA adenosine deaminase-associated protein, putative	0	0	0	0	1	4	19	6	0	0	1	4	2	3	0	0	0	2	1	1	0	0	0
IPR023871	Mycofactocin system creatininase family protein	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR023875	DNA metabolism protein, putative	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0
IPR023883	Conserved hypothetical protein CHP03980,  redox-disulphide	0	0	0	0	9	11	54	23	14	2	6	43	42	30	20	10	15	30	20	20	9	15	27
IPR023885	4Fe4S-binding SPASM domain	892	722	1409	787	247	262	1337	455	367	362	380	590	626	562	1101	1031	1007	1116	1134	1059	402	840	918
IPR023895	Thiazolylpeptide-type bacteriocin precursor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
IPR023898	YydF/SAG 2028	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	8
IPR023902	Sporulation delaying protein SdpA	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
IPR023903	Cyclised secreted peptide	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
IPR023908	xxxLxxG heptad repeat	0	0	0	0	18	21	73	40	10	19	19	100	88	75	4	1	2	97	78	93	83	185	304
IPR023913	Mycofactocin, radical SAM peptide maturase	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR023917	UDP-GlcNAc diphosphorylase/GlcNAc-1-P N-acetyltransferase, GlmU, bacterial-type	0	0	0	0	21	22	72	31	91	114	77	42	45	34	46	52	49	283	318	304	73	65	139
IPR023928	Conserved hypothetical protein CHP03979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
IPR023940	Dihydrodipicolinate reductase	119	106	245	156	5	5	29	9	3	0	0	0	0	0	4	9	7	18	14	15	0	0	0
IPR023943	Enolase-phosphatase E1	15	15	48	41	0	0	8	2	0	0	0	0	0	1	1	0	0	5	3	2	0	0	0
IPR023963	Methanobactin precursor, Mb-OB3b	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1
IPR023973	Conserved hypothetical protein CHP04061, AZL007950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	4	0	0	0
IPR023974	His-Xaa-Ser system protein HxsD	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0
IPR023975	Six-cysteine peptide SCIFF	0	0	0	0	0	2	6	0	0	1	0	2	2	0	0	0	0	0	0	1	0	3	4
IPR023977	Conserved hypotheical protein CHP04052	0	0	0	0	3	3	15	4	3	0	0	1	1	1	0	0	0	0	0	0	0	0	0
IPR023982	Conserved hypothetical protein CHP04029, CMD-like	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IPR023988	Mycofactocin	0	0	0	0	4	8	41	3	1	2	2	8	9	7	8	9	6	10	8	15	22	34	73
IPR023991	Bacteriocin, class IIb, lactobin A/cerein 7B family	0	0	0	0	1	0	2	1	0	0	4	1	1	1	2	5	6	9	9	16	6	4	5
IPR023994	[NiFe]-hydrogenase assembly, chaperone, HybE	0	0	0	0	10	9	84	9	24	20	40	30	25	15	16	29	14	115	110	127	76	51	145
IPR023997	TonB-dependent outer membrane protein SusC/RagA, conserved site	0	0	0	0	45	39	188	119	276	305	278	163	151	143	103	104	98	2147	2124	2070	142	201	398
IPR024002	Formate/nitrite transporter, conserved site	189	236	438	365	33	25	151	49	73	62	68	107	94	90	673	607	610	402	482	472	140	228	269
IPR024006	Conserved hypothetical protein CHP04089	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	4	0	1	0	0	0
IPR024011	Natural product biosynthesis luciferase-like monooxygenase domain	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR024019	Conserved hypothetical protein CHP04096	0	0	0	0	1	2	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR024020	Anti sigma-R factor, mycothiol system,RsrA	0	0	0	0	5	14	51	12	0	0	2	3	0	4	0	0	0	1	0	2	0	0	0
IPR024029	Pyridoxamine 5-phosphate oxidase, FMN-dependent	1	0	1	0	2	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR024031	PPOX class F420-dependent enzyme, MSMEG_5819/OxyR family	0	0	0	0	0	2	9	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
IPR024033	Uncharacterised domain, YlbE	0	0	0	0	11	4	30	9	89	89	101	94	82	76	88	110	89	52	46	65	50	136	111
IPR024034	ATPase, F1 complex beta subunit/V1 complex, C-terminal	1668	1341	2485	1369	175	200	972	412	872	867	864	1066	1126	1146	2809	2796	2772	4024	4059	3894	1683	2945	5356
IPR024035	GNAT N-acetyltransferase, putative	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	1	0	40	36	18	0	0	0
IPR024036	tRNA-dihydrouridine synthase, putative, C-terminal	480	361	656	345	66	79	391	193	316	293	301	331	352	300	1015	973	957	1643	1549	1539	379	534	1403
IPR024037	Alternate F1F0 ATPase, F1 subunit epsilon	0	0	0	0	1	0	6	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
IPR024038	MYXO-CTERM domain	0	0	0	0	9	2	29	9	25	22	20	5	7	8	15	11	13	9	16	8	10	15	6
IPR024041	Ammonium transporter AmtB-like domain	2046	2038	3407	1936	712	978	4488	1065	2268	2308	2208	3616	3400	3450	9144	9113	8882	14837	14501	14280	3800	6328	10703
IPR024042	Hypothetical protein TM1646-like domain	0	0	0	0	0	0	1	1	3	0	3	1	0	2	5	4	2	3	5	5	3	1	11
IPR024044	NifT/FixU barrel-like domain	0	0	0	0	1	3	8	2	12	13	12	20	15	18	36	35	43	94	83	70	16	11	40
IPR024045	NusG, domain 2	115	169	338	259	11	7	25	8	17	13	15	10	11	15	80	59	80	229	219	215	18	19	59
IPR024046	Flagellar assembly factor FliW domain	970	679	1297	578	23	26	93	35	94	98	74	180	166	176	1362	1269	1312	658	658	664	193	322	493
IPR024047	Protein MM3350-like domain	264	349	733	514	64	60	247	105	225	185	186	370	389	397	798	803	790	991	939	934	325	491	759
IPR024048	von Hippel-Lindau disease tumour suppressor, alpha domain	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	2	12	15	6	0	1	4
IPR024049	Peptide Chain Release Factor eRF1/aRF1, N-terminal	0	0	0	0	4	0	1	3	6	5	4	3	11	6	72	75	82	40	46	44	8	22	85
